,loss_train,dice,iou,epoch
0,71.38069301843643,0.002061326988041401,0.0010317268572282462,0
1,56.99087065458298,0.0010018786415457726,0.0005011903867448001,1
2,51.16124227643013,0.0013933142181485891,0.0006971427785470092,2
3,50.042458921670914,0.0016832569381222129,0.0008423374042010371,3
4,48.606000781059265,0.0011131961364299059,0.00055690804215539,4
5,47.53423258662224,0.001026522251777351,0.0005135246981534214,5
